genre,file,centroid,bandwidth,zcr,rms,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
blues,blues.00044.wav,4641.745124958971,1844.4132463830572,0.371931720683488,0.034100413,-386.870397144653,-202.88609285765855,-122.3601328673135,76.01981320176311,4.005120693208917,33.47455769972341,-35.20927889810105,20.767862609961245,-20.813804923046693,14.33058754077193,-20.803434937290334,20.696157122112556,-5.5873429303669
blues,blues.00045.wav,4724.361620337014,1828.9717236170386,0.3723361671017015,0.019000048,-462.0736753855834,-221.0154800244264,-124.39422023229753,82.67271513481529,3.3054106700994055,31.120459555262737,-35.25692917847297,23.97548478716923,-21.80607080873612,13.432163202130747,-22.281081845334132,20.23044767452373,-4.062816645840279
blues,blues.00046.wav,4870.606899823236,1881.7598973098438,0.4025435185856535,0.01583498,-473.5040587236093,-212.60954017428975,-114.40652942227791,73.27725730237185,7.245510234616177,30.582479833285774,-35.395537711735734,21.01068661075812,-20.940890650683706,13.784688932700302,-17.914906659349153,18.06257747342614,-5.773249494503111
blues,blues.00047.wav,4678.9812948032795,1779.1487463189412,0.38931498634474093,0.023208594,-421.32864845175317,-187.37042736599065,-105.42865409089927,82.9172425031921,-1.6151923439252496,26.52195046435885,-33.930495318299364,18.646954869395458,-19.48611870348465,15.100629690117433,-16.846367035981196,19.219571439278113,-6.073525158622125
blues,blues.00048.wav,4414.784564359713,1800.7832428020247,0.3506935632975638,0.038126785,-380.81858522413773,-183.8397948270798,-128.1979691591426,76.68738339150428,8.229378085493495,29.82731431761105,-35.22602458520494,17.61453312403847,-19.708929209952906,19.405135883849788,-20.05144480400533,15.427282497337773,-7.016225142512334
blues,blues.00049.wav,4699.622169292882,1779.9524625923837,0.39304110474671305,0.009124014,-533.7706366828239,-172.65386179597246,-100.37610318477009,75.04296936719665,0.5724687801707682,30.60055715822031,-36.35155788429855,10.70822066331121,-12.415937821186073,17.926239701395758,-17.67243774281895,14.963911225144583,-4.763121645775873
blues,blues.00050.wav,4201.569143242497,1820.4886982752348,0.32382563261310904,0.0447371,-357.37842784338204,-178.03915924644,-134.93306265834593,73.41730330031923,14.977226724157967,29.423083779087495,-34.45055791318869,14.378372091045183,-19.52550031261834,16.990434271729825,-14.89659469346643,17.526876518266118,-12.482343446055133
blues,blues.00051.wav,3854.7984441102917,1640.6839135783002,0.29348988544083526,0.063234076,-342.854827768488,-186.23036078512516,-153.00390286869467,83.47548878858962,18.046373532535352,20.782787644882067,-30.967179556920904,14.710298427735607,-19.4076268462836,19.50748334907447,-12.81884876412611,16.42256354801642,-18.374662775170833
blues,blues.00052.wav,3870.770192951311,1544.9808659764028,0.3026112661929621,0.0219953,-470.6349255052409,-121.47081992483277,-113.05715334178383,83.42664333830609,8.29556451015025,5.5253265226768065,-21.451882306532287,7.395549462633531,-11.686586626355952,14.723882716318972,-6.410700873639605,8.265695288474776,-8.191044262615339
blues,blues.00053.wav,3927.411396183672,1629.1781351596235,0.3035277848269528,0.06492336,-347.33427016310713,-173.70420181363264,-146.46406493033356,84.46248908434502,13.588497133966747,22.756918624593542,-31.179428085147986,15.034579938612456,-19.176983794096266,15.643520300696084,-11.862035810523778,16.39963388016512,-12.78880929773433
blues,blues.00054.wav,3947.7340813489886,1734.7828160747035,0.29682213118716166,0.06278528,-339.0408171423127,-184.58474351082234,-149.53658307335354,80.94167054219682,20.883167540856096,25.95080686074244,-37.02110743910605,14.9642467267436,-19.078642309612654,17.551025440771262,-13.063787540672735,16.863335504308125,-14.952977494167285
blues,blues.00055.wav,3959.9211179313306,1683.8704358464927,0.3033959904292343,0.05161505,-362.8571685783082,-167.3213324721801,-135.00449771514332,82.70539559969495,15.063968601814791,18.448145771651735,-30.005026623133165,13.407756882056379,-19.930005159295103,17.976642104494168,-11.287032359745897,15.80658827822823,-13.10711439998695
blues,blues.00056.wav,4272.742995441194,1810.6094850542,0.32801435312741684,0.031035574,-419.1922785060317,-175.0962300182286,-124.97704101302982,75.66519258069452,11.334899772736739,23.249190151948223,-31.57866011236565,14.419528539272912,-19.55324067439418,19.89135042327108,-14.384076167725299,15.937514169751799,-13.470330672153802
blues,blues.00057.wav,3913.341664823644,1682.2785562006216,0.2983066119247873,0.049770758,-361.84828980467216,-161.64854422342827,-139.4533215431895,78.7815487745712,18.40082042736175,23.067012686762347,-37.84164246450754,16.84353344585419,-16.477710046819748,14.031371619998486,-9.888520982781374,13.18714813255821,-12.233308285671674
blues,blues.00058.wav,4107.579424043438,1709.5721031860992,0.31944922781322505,0.05072261,-362.01900382569687,-169.7422353305692,-130.04790970723928,81.33690266961865,13.076349845028437,21.1468572276794,-30.354391968689075,13.606553933667978,-22.44693980332877,17.899324896931823,-8.963729313042943,14.78350371076476,-12.6839823196208
blues,blues.00059.wav,4130.339935981103,1698.6387510647016,0.3197524682182908,0.06780551,-351.20699808130905,-180.80204946394872,-125.74398563992874,88.233079625365,11.2425683049201,18.177333660448497,-32.535677021278595,12.780443116245928,-18.877889817812342,21.114280928645233,-12.557448480466233,15.59528673711113,-14.911724562092596
blues,blues.00060.wav,3972.849256968945,1730.5556516955044,0.3006283080771462,0.05709662,-340.66683810266545,-173.25438856979645,-141.5628742649278,78.61654118486585,17.93614215130157,25.767748503027853,-34.41215860332252,13.950317066698398,-20.990406132166047,17.067343834066154,-10.204257006687236,16.570622930067305,-14.22511810700435
blues,blues.00061.wav,4322.827886479809,1604.5774363806968,0.3528993256960557,0.06757826,-361.8769556775168,-197.42143806954033,-138.28140587995333,93.90115114133953,-6.577345737772354,36.432019916355905,-37.486642899284746,22.488770342338796,-20.73211163026025,14.713652633467527,-16.194787310055627,13.974484656908114,-9.568625523288397
blues,blues.00062.wav,4444.383982361452,1697.7858195926428,0.3559260652310518,0.036757745,-408.9810261955785,-175.90995712430305,-117.51619295071114,77.76530718138609,-3.7367402298447976,32.77564587034589,-34.7013941046851,16.54059156304487,-13.791221049092352,10.682275473933364,-9.86731737202623,15.892443663173081,-17.976086461546018
blues,blues.00063.wav,4863.120172698953,1808.4721015790105,0.4043304844595901,0.038816772,-394.91124556886496,-203.24140384838955,-103.28759261083574,78.41024535259571,-1.3006031965104878,29.434339474785805,-37.445054460341254,16.053324051511765,-12.190273781450792,16.775979004170985,-17.255849083922314,15.655840338876933,-14.11997925661589
blues,blues.00064.wav,4497.406658640212,1720.1087440243232,0.3644470073230858,0.04873995,-367.4653845371506,-208.91761849374032,-124.45533468976346,82.82696322011013,-1.2316968155947592,26.642117774150183,-26.337823554552088,12.881426482154055,-14.566157065886518,14.78005496260111,-14.48332147430085,15.358848633904568,-16.062990101875695
blues,blues.00065.wav,4745.96698861996,1821.024937857054,0.3789417476314772,0.04170411,-386.147160421159,-204.36089763285975,-115.18160287352133,76.27139784846494,1.508591666265676,31.53737191275345,-35.91220095280052,16.783306092397265,-15.283956043567471,16.159091987870436,-15.469183446757238,16.968182884386007,-17.290710483374657
blues,blues.00066.wav,4592.536426488139,1840.2166792001342,0.3654873900328693,0.039343372,-390.08100410516937,-187.38013974658503,-118.1105774276462,71.86361485981809,3.041269803495538,31.538912441438136,-33.87897964466527,18.498689484280767,-16.767296010399104,14.002548858372403,-17.156626271144596,17.62330465333319,-14.813905594877879
blues,blues.00067.wav,4452.485370268607,1770.1400677086792,0.35050021449632635,0.04089707,-376.8810811654151,-192.7873919442243,-129.07378192136332,73.01272022605565,0.9194818555516565,30.801637503494963,-27.69611188070338,14.780275391220556,-16.726538110787814,16.5455396017882,-15.408333572233762,16.071743651250163,-16.37893793109818
blues,blues.00068.wav,4661.04885381057,1795.9466397386182,0.3773568161494586,0.037264522,-383.09316164129183,-192.75029731700056,-106.98321232030582,77.19549155155384,-2.069261414848019,23.486684627638258,-27.58515295757884,13.955257005477863,-14.062308078596175,17.633668968667696,-16.131515546703447,15.017984996063776,-16.423708614811346
blues,blues.00069.wav,4582.186401748915,1707.3242323897096,0.3801316735547177,0.04049815,-385.6811306602426,-177.44014686373484,-112.99407306294276,79.0124266515794,-4.669333383190556,35.84813268992109,-38.058563136316444,14.634201516435972,-13.444789595237648,15.49883534333402,-16.03312082401492,17.238159640404113,-13.792623481208567
blues,blues.00070.wav,4448.352974387696,1839.0808184668472,0.3453375749226605,0.030715216,-406.86056470106536,-176.61754389008112,-124.35601846562982,70.98427392119099,4.108284030311897,30.48792963764018,-36.01990801252575,22.995658445969465,-17.74483033017005,12.492496075347056,-13.375548210447995,13.625430138967097,-12.700808711525065
blues,blues.00071.wav,4540.806366328977,1762.7627302869075,0.36229449137180975,0.045741588,-364.48621726128715,-195.78800388881382,-116.96496109951403,78.83159836570897,-0.500353563412132,27.169410136436472,-27.721545756171487,12.378628233655999,-15.409070332833851,16.514580466079142,-15.169278222058761,15.983221994904662,-15.564898253574091
blues,blues.00072.wav,5067.843195363094,1793.2423470257222,0.4367228284512761,0.03190667,-410.5031461508988,-220.07348614135105,-110.69275640061358,65.51736164668048,-6.34247240023035,35.082538892453826,-30.119623687832895,20.30198801030948,-15.527234149358453,12.812459525104606,-12.71054315380422,15.882650309973041,-21.485867407206907
blues,blues.00073.wav,4307.226554853023,1844.0481741232784,0.33174122679814383,0.070170246,-307.27352289172023,-186.10380877365577,-128.5772375433307,75.74358796426289,10.879296717956914,23.761178114319062,-29.869009456299736,17.7971276545918,-19.664816949813314,14.165739411030122,-13.887696758160187,15.497137385636607,-12.380692353252497
blues,blues.00074.wav,4979.055618333064,2042.9317400178238,0.3991655790796597,0.056944255,-339.1071666305991,-207.86083286406165,-116.63759999209547,58.35891937007368,15.707398708162142,32.05869467781586,-37.696400615845846,23.39849238009577,-22.061827748407175,16.761041597220263,-18.43112301480977,15.946738809303742,-9.043350950164353
blues,blues.00075.wav,4527.557853638144,1924.6908243443602,0.35252584529679043,0.062274102,-353.5478580106962,-185.20081785040944,-119.69036052797439,70.48438546224587,15.678000990197273,25.080892133712513,-36.28644907697667,18.572297547783904,-20.792639467224646,17.29184245460904,-12.537595834266499,14.007063602770986,-11.403904808226871
blues,blues.00076.wav,4659.737525168092,1940.0058898953437,0.363322034512761,0.08250679,-313.1328141998612,-197.5540305019596,-114.99757011631813,75.94666378999068,14.985376665255673,24.32268000590995,-38.23772607015153,13.312580289841817,-19.60583219969305,25.942037214952183,-13.358755190247626,9.835076619354586,-12.353956004772053
blues,blues.00077.wav,4379.453148333547,1971.6590196250252,0.3298402153422274,0.06925783,-310.5936450239241,-190.83215983236366,-141.19814695345846,58.73951304999794,18.61704522216246,35.14264990434381,-35.39688132815632,20.967884438265706,-21.40254624492497,15.537018993427099,-17.50816198352763,14.949958078635419,-11.10247561348684
blues,blues.00078.wav,4398.873729774907,1935.1667439807836,0.3392546403712297,0.08031238,-288.6554582290188,-199.08089660370538,-147.58828893019364,61.7946452295831,14.016247227706181,38.9744931109461,-34.43070668419728,21.839169067739125,-23.198034494748608,15.792060367104467,-18.769053359683756,18.014764681874013,-13.356768529529145
blues,blues.00079.wav,4570.188731515013,1983.1903527329762,0.35239858251160094,0.08770958,-290.7487065034032,-209.84191405955042,-140.76292914619327,62.20647137891013,14.152719558301511,35.184410134923326,-33.491282592495146,22.693383272194467,-19.73287853684078,12.29585524544414,-20.33377501308997,19.532388499055855,-14.560639961608716
blues,blues.00080.wav,4042.2619756686704,1821.0419458097995,0.3028015939191802,0.0547198,-342.2152434618383,-177.5487606345113,-150.3163255859759,61.48869528235117,10.948182988515187,33.554840244467904,-27.578012186325125,19.901452297254416,-18.644673197962717,12.652509449337005,-20.098517739553543,16.91612967672753,-9.724869170510672
blues,blues.00081.wav,4024.492486345506,1772.3892090530837,0.30790041328306267,0.083410375,-306.9924015909112,-184.37257109422077,-154.1130315776061,66.46051464645701,10.037353912125264,35.96220197856801,-27.560344829725963,16.914924907784552,-19.280558646162202,14.002875807437093,-19.60491052467916,18.902696339252444,-14.76744471964062
blues,blues.00082.wav,4409.046706726298,1923.6085404195521,0.33025410261987626,0.065871134,-309.509473651861,-185.02975977956473,-133.14692184992606,61.90579737786526,12.67882155667644,30.83306186099334,-34.03043810229423,22.878485007350623,-20.911017452384144,16.48776024542323,-15.188810094937981,9.828530845978664,-8.487360016674195
blues,blues.00083.wav,4443.92135018978,1873.4637724057313,0.33118157265081205,0.07692745,-307.96871900604066,-201.6917421068714,-141.11220993735674,69.28091978602512,8.259762831145537,36.215083606242345,-34.2151880450101,23.790140535186296,-22.28565290934696,13.672680719601273,-16.809367123581787,16.01504187915266,-14.196886604062316
blues,blues.00084.wav,4193.976751317862,1959.5533105891957,0.3008597979505027,0.06834058,-310.2859647148048,-170.55084900952016,-133.5694058950548,62.02621295339615,19.9306734858149,25.69843518963434,-34.30088140367753,19.921126613297396,-16.758825589415732,14.162735384845917,-18.03772730069379,16.714933559770785,-13.317194222252542
blues,blues.00085.wav,4146.93133285664,1928.2907734019682,0.3023597616976025,0.02105725,-450.1230159389332,-139.88895868448895,-112.20639769842718,59.178971448933474,17.534175375804676,20.1237957467466,-30.877819609673967,16.200836082760667,-16.215193634184025,11.275412872860823,-10.610463473635233,10.870577365097565,-4.573397224662011
blues,blues.00086.wav,4298.489748409136,1938.5543427438593,0.32131889561581595,0.013637124,-494.5673208087339,-139.53147120053066,-111.82444151219424,55.24031697575389,18.586955777706216,21.882551263597104,-30.871414456663963,14.468285862500244,-18.18193210987678,15.528388844006225,-8.905721025871879,9.068983954842306,-7.414149177613468
blues,blues.00087.wav,4428.202553018036,1903.9134795605921,0.33753829212587005,0.019542275,-435.79535071676787,-158.3202846416334,-115.725494435381,64.57647689879352,11.154619692819155,26.40390054310711,-34.12015013768207,18.796904760427807,-18.100805477331882,12.407539676686955,-9.702006327490679,11.303396866979213,-10.04096035154037
