genre,file,centroid,bandwidth,zcr,rms,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
blues,blues.00038.wav,1514.1569585845884,2140.992473926623,0.044373172249613305,0.16801718,-192.69032,111.157486,21.351843,26.396648,-0.64950144,23.48705,-25.476696,16.92198,-16.971931,5.785404,-25.736197,-5.0530734,-17.632252
blues,blues.00039.wav,1151.310495788512,1709.5320969670431,0.03532089858855375,0.08582264,-301.70804,111.53328,21.896053,16.15057,8.19879,22.081917,-8.601798,1.4827532,-17.077759,-8.343712,-17.010782,-10.576027,-15.687029
blues,blues.00040.wav,2272.4696393575077,2356.725898674212,0.09764303279679042,0.13481365,-110.285034,90.71587,-2.5352986,74.0649,-11.763082,39.210945,-13.171311,20.544195,-17.162983,12.8139715,-21.437147,5.957196,-8.026906
blues,blues.00041.wav,2390.421813618198,2463.309240183229,0.10226074596384377,0.12910546,-107.203255,88.49288,-4.1719,55.477848,-8.0177145,38.413597,-6.4136605,28.57575,-19.81994,13.2446995,-19.248566,12.076122,-4.582267
blues,blues.00042.wav,2301.5769168965485,2367.5022763134966,0.09782391966357308,0.110940404,-159.5804,69.80602,-4.402107,76.845116,3.9148974,45.175888,-4.860274,32.20158,-9.805075,7.809358,-21.826738,9.69575,-2.5847607
blues,blues.00043.wav,2155.845202161907,2371.995585844167,0.08717463022041763,0.12730543,-109.14071,100.619644,-8.666454,47.35473,-6.568465,39.617756,-8.521923,29.572609,-16.594837,13.170881,-24.213415,6.5830193,-8.652447
blues,blues.00044.wav,2279.0311186490426,2375.2320905788447,0.09252533171403712,0.13620916,-109.53125,86.9288,-8.606026,64.480484,-6.302876,43.645935,-8.295385,28.543201,-14.081493,8.137968,-21.48412,11.087112,-5.095304
blues,blues.00045.wav,1739.1187830723618,2290.362915529216,0.048048310010634185,0.14828186,-163.24342,89.78384,12.974768,80.69835,3.663785,39.734093,-5.409266,26.490929,-13.169032,2.7055442,-20.547697,6.0114055,-2.906491
blues,blues.00046.wav,1913.013075046242,2361.665525153213,0.05845780162412993,0.10254586,-182.60481,90.67421,14.12465,67.552986,2.6751463,38.430412,-8.419176,24.123713,-13.794528,4.8405757,-16.67912,5.827117,-5.1463914
blues,blues.00047.wav,2013.0124617688687,2310.0926355891247,0.07532370818832174,0.11219959,-149.96422,93.663895,6.347333,71.49793,-8.129108,36.19368,-9.783754,17.647097,-21.112293,-0.13059248,-22.204636,5.426575,-7.464398
blues,blues.00048.wav,2148.129104035021,2204.0829869674467,0.09876687270398299,0.123896696,-106.39663,102.66919,-20.160875,59.366917,-9.960423,33.70237,-14.18707,23.52456,-13.328021,16.005512,-18.926495,7.8249483,-7.797836
blues,blues.00049.wav,1318.6118508553814,1904.751803584167,0.039961269818252126,0.08853809,-255.96312,110.83974,21.46607,67.558914,4.2955728,43.095005,-4.5027637,10.435257,-8.718684,1.6503065,-20.581207,-2.4358413,-7.146028
blues,blues.00050.wav,1945.2525228542231,2081.763029936078,0.08579060022718484,0.18228516,-83.02948,107.10442,-25.338032,57.1057,0.079835705,34.69768,-11.060306,20.544292,-11.203026,14.825527,-10.235622,12.548191,-9.764642
blues,blues.00051.wav,1977.0957174136204,1927.7012073969408,0.10660165313225058,0.19659239,-55.631004,114.9514,-37.04922,64.900314,-7.1699824,15.256333,-16.24762,18.646315,-9.762152,21.460814,-5.662462,12.79181,-16.540878
blues,blues.00052.wav,1443.75011263222,1670.6889547376036,0.0671879531612529,0.09884554,-225.26271,117.62649,-14.538812,64.79437,12.911807,19.036669,10.6702,9.886925,-2.3937402,11.683764,1.541284,3.0635996,-7.6256156
blues,blues.00053.wav,2171.3957422720473,1954.254740024489,0.1328151434406419,0.1682386,-76.74658,105.751114,-43.19778,60.959892,-8.785326,21.246374,-12.868538,18.610828,-11.409451,14.548588,-6.0564647,12.733198,-9.375089
blues,blues.00054.wav,2030.617038436817,1987.1997406909852,0.10339893597737819,0.20083979,-57.94168,109.0066,-36.21867,64.044914,1.4201568,26.318415,-17.484892,20.42565,-9.550732,18.168364,-6.064984,13.874472,-11.295739
blues,blues.00055.wav,2031.993384922239,1976.3541224550038,0.11311924485208817,0.15766303,-98.7711,104.79962,-35.097168,60.695198,-2.8405917,22.22947,-7.831078,19.035414,-11.572286,17.017876,-5.3780265,12.197646,-9.955081
blues,blues.00056.wav,1811.5485980815154,2052.001565455246,0.07550308451759474,0.13775411,-145.29242,102.850784,-12.567546,56.993618,2.2211058,26.614082,-4.29843,17.341423,-8.0161295,15.237474,-6.9487624,7.4706607,-10.477944
blues,blues.00057.wav,1886.9577813534856,1913.2410487331017,0.08993966913186388,0.17591807,-92.73328,115.32343,-35.068222,57.875343,1.8522311,26.613142,-14.536868,22.12833,-8.207463,11.016058,-5.6494255,7.278642,-10.204165
blues,blues.00058.wav,2068.3321715132797,2033.9588199378036,0.10435170751160093,0.16190661,-95.44059,105.23433,-26.953482,60.816486,-4.854668,21.543472,-13.520524,12.1355295,-20.231928,12.156194,-5.2262135,10.267819,-9.4598
blues,blues.00059.wav,2235.572388922088,2099.7993513140104,0.1422416527697216,0.169917,-86.268684,91.95878,-23.41585,68.26197,-3.8848531,22.747063,-9.897946,16.88897,-11.390699,18.429132,-7.012551,10.759532,-11.943845
blues,blues.00060.wav,1946.448570450021,1979.9041422588339,0.09742287195475638,0.19617338,-67.761024,111.7113,-34.646255,61.319546,0.044202104,30.56148,-12.693844,21.164927,-13.122508,16.284252,-6.337016,12.300311,-12.475308
blues,blues.00061.wav,2503.937744869009,2180.4392324623273,0.16753371519721577,0.14166255,-82.52998,94.16451,-27.112604,75.65927,-27.521812,35.577274,-20.303492,25.112028,-15.37021,11.353975,-13.391489,8.147321,-8.500548
blues,blues.00062.wav,2280.154186884487,2119.794149811145,0.11714180624033256,0.10622777,-144.92339,95.732994,-21.616442,49.62627,-29.88752,29.351145,-18.850819,17.902308,-9.670823,5.516722,-9.557408,6.359987,-21.088718
blues,blues.00063.wav,2839.8868647026125,2443.989707087495,0.15441054294760248,0.0962278,-129.15756,72.09806,-7.7710886,49.25128,-32.72323,21.60696,-27.371616,15.0016575,-10.260744,12.431697,-17.031103,7.1205482,-18.018093
blues,blues.00064.wav,2553.3610730069104,2280.187545125477,0.14683293153035576,0.11737103,-85.13846,88.807526,-16.32557,59.228165,-35.983376,14.397045,-22.296473,9.660774,-14.823983,11.181689,-14.806866,8.475102,-19.587511
blues,blues.00065.wav,2816.3627737389425,2372.057664509357,0.14628196297370458,0.10029806,-118.35662,74.87531,-19.86609,46.944565,-32.55983,23.820112,-26.35521,17.678152,-13.824853,11.931674,-17.888668,7.5392737,-22.89513
blues,blues.00066.wav,2340.734161475744,2256.3917617942093,0.12179161832946636,0.11043558,-116.60201,97.43107,-13.89173,48.96764,-22.596458,27.759014,-20.245163,18.638865,-14.6395855,8.482747,-16.644682,11.017631,-13.866874
blues,blues.00067.wav,2258.115149720309,2175.9191964932897,0.1127057352088167,0.12903984,-95.46357,101.38746,-20.677706,48.668915,-30.248262,20.8077,-18.291418,14.138235,-12.79949,13.443616,-14.068502,7.7323503,-19.215456
blues,blues.00068.wav,2513.3453575324424,2345.021076813045,0.13510738411156226,0.103048205,-113.20137,88.7261,-8.926565,49.474174,-34.579094,15.856428,-17.74022,14.707291,-11.190547,15.368716,-15.0683975,8.74908,-18.629265
blues,blues.00069.wav,2371.309053062197,2209.900826389146,0.12512877332269914,0.11649022,-121.47392,96.09719,-19.590857,48.038452,-38.784626,24.768978,-32.94141,8.102542,-17.818922,6.1178603,-19.995438,6.80034,-19.33321
blues,blues.00070.wav,2159.398277499849,2130.1820830909164,0.09834769854505027,0.10609345,-133.04897,105.73891,-22.158222,41.830692,-26.992502,19.118574,-26.566029,19.235983,-15.342011,6.989914,-10.814381,6.7986693,-11.726956
blues,blues.00071.wav,2429.0040940870153,2286.7671319832234,0.13464138328982986,0.12049756,-89.39791,93.79924,-14.558413,54.38949,-33.50723,19.428232,-19.761513,13.029956,-13.864508,14.617379,-14.972617,10.598986,-18.020245
blues,blues.00072.wav,2594.754688044524,2518.9037646575443,0.1291906086861949,0.10386268,-118.70431,87.64562,6.5529914,45.10232,-38.911594,20.823198,-26.864548,13.807368,-17.236187,5.111261,-15.712021,3.9887707,-27.53658
blues,blues.00073.wav,2094.777792927683,2158.361875262641,0.10054024374033256,0.2596437,-30.126768,103.738075,-19.742794,56.41043,-12.707871,20.187708,-17.338875,16.300972,-18.438002,8.925146,-11.655669,11.209243,-8.847433
blues,blues.00074.wav,2515.4635686314255,2531.2236880607325,0.12089020507057231,0.19693075,-56.0053,87.851326,-1.6130452,41.199356,-5.618329,27.792627,-23.99084,21.776114,-18.41947,12.326554,-13.712047,11.851395,-3.974117
blues,blues.00075.wav,2224.014584740542,2254.733554259283,0.10850946200696056,0.19198641,-86.491806,92.72617,-15.342206,54.05328,0.8746949,31.574251,-14.615236,23.328945,-14.971667,15.337374,-7.053954,12.179845,-6.0996003
blues,blues.00076.wav,2645.7246950388817,2426.1337925233142,0.13647177711716937,0.2188772,-52.707645,74.45461,-18.709467,56.292683,-3.9566317,31.991102,-16.460793,22.40643,-12.25808,27.22263,-9.23979,7.799893,-10.568794
blues,blues.00077.wav,2207.1391896914824,2191.577407234482,0.11153393573569219,0.24307846,-28.989248,104.531006,-30.983427,38.162052,-8.009196,30.894712,-20.60816,25.823612,-12.974684,16.943222,-12.272945,10.787743,-10.56656
blues,blues.00078.wav,2333.5524820822284,2227.361074119378,0.12381951493619489,0.25799304,-2.5430133,101.26548,-33.930927,41.52805,-13.817938,31.923836,-21.876541,24.470268,-15.8744135,15.808346,-14.370209,12.514341,-13.378112
blues,blues.00079.wav,2442.941257538624,2358.6658883014015,0.12468240948859242,0.27078366,-3.5798953,92.929634,-25.082928,45.179504,-10.856173,31.863396,-18.04439,28.626354,-10.2277155,14.668069,-14.905226,14.741958,-15.603514
blues,blues.00080.wav,1827.2572927983213,1898.4619176162178,0.09403926793310131,0.24235758,-54.706253,119.48301,-34.87408,37.540634,-15.880536,22.081291,-14.661809,18.532047,-9.647198,11.256581,-11.729359,11.540745,-6.4318557
blues,blues.00081.wav,2116.8973667172613,1956.355893699718,0.127271093145785,0.24811445,-27.024073,107.31879,-46.839245,40.927616,-21.476635,24.832184,-18.939482,15.274643,-15.052192,12.273417,-15.24018,14.332184,-13.839795
blues,blues.00082.wav,2141.540773760361,2168.08535438474,0.10512510271655066,0.25124043,-29.367115,108.66699,-25.570349,38.4609,-18.340786,21.792147,-25.148396,22.39537,-17.588984,14.681225,-12.085815,5.48115,-7.6935263
blues,blues.00083.wav,2315.021164983005,2261.837306640343,0.11795032144238206,0.25113833,-19.882248,98.88733,-24.475315,49.579945,-16.198494,30.193226,-18.027517,27.552814,-11.407699,14.870685,-8.914958,11.668755,-10.893209
blues,blues.00084.wav,2060.8418796735327,2084.916613093866,0.11336735063805105,0.23508118,-39.007614,112.05693,-31.819199,38.235607,-6.3202114,23.32046,-18.772533,23.931019,-10.932699,13.236961,-14.371818,13.3270645,-10.916337
blues,blues.00085.wav,1311.9502871452892,1673.9597094122764,0.05939169143948182,0.15012378,-180.20891,131.43243,0.60078645,43.153095,14.135329,25.614765,-5.311873,12.027975,-13.535558,-1.105728,-7.6164746,2.7149742,0.77835846
blues,blues.00086.wav,1245.6864186148591,1634.5054363833008,0.04881868414056458,0.124884635,-212.79181,139.06325,9.446759,35.453796,12.697431,20.420671,-5.582625,10.889944,-8.73331,8.059619,0.16372377,2.6487746,-1.0296488
blues,blues.00087.wav,1441.680806519086,1870.0213726733798,0.05086923880993813,0.1579406,-155.5764,125.66273,1.5785835,45.839695,0.9277811,25.383114,-10.812055,15.559012,-11.919289,1.2735378,-6.6728826,-0.78441757,-7.74382
blues,blues.00088.wav,1006.8718290855177,1530.6891910337324,0.032053605955143075,0.14199714,-194.2843,151.84703,-1.1988219,39.18811,16.589046,18.247795,-1.397014,14.86903,-11.620167,2.4414866,-5.0819397,3.9376056,-0.8988039
blues,blues.00089.wav,798.6570144423728,1284.9100008729715,0.025648171645398298,0.05275917,-346.85635,139.25108,24.052633,22.281025,18.663773,11.662003,9.016559,6.970993,-2.033026,5.4127927,1.650389,-2.3577814,3.2000823
blues,blues.00090.wav,1612.6456368857407,1971.6995942121744,0.05819685626933488,0.13184513,-177.56758,115.369,9.970585,54.043877,7.624313,28.312319,-9.054929,20.04951,-15.044513,6.2095737,-5.692567,1.383352,-5.8288145
blues,blues.00091.wav,991.4865889707818,1396.653097394131,0.03605237637761021,0.09936382,-236.30539,161.68063,-1.1661637,27.27869,9.586513,20.620241,0.22744036,13.798597,-0.5090394,10.1752,-4.4575562,5.508708,-3.7265837
blues,blues.00092.wav,918.6809999781142,1437.0351043764235,0.03231153023491879,0.063039556,-332.2246,128.08928,28.80515,41.830193,31.214472,23.334787,5.784112,9.001364,-3.8817174,3.731323,-0.87422895,-0.43919,1.485128
blues,blues.00093.wav,570.3499042411772,995.5058534728203,0.02169698315448569,0.06586,-350.35263,169.53174,31.77135,16.71844,28.658941,19.246181,7.845076,10.037885,4.7406454,2.9217067,3.900229,1.8129543,-5.969145
blues,blues.00094.wav,1239.6334480091227,1660.2697042703307,0.05087905730375097,0.14094436,-206.24908,126.61618,10.596903,43.210163,12.49674,19.42537,0.35838872,12.735203,-4.57919,4.0611596,-4.404285,3.6691213,-1.455245
blues,blues.00095.wav,1388.6328938873341,1773.0364548714986,0.05714703270011601,0.18699834,-130.57875,139.96141,-1.282277,39.30623,-6.344084,19.768291,-11.21256,27.240305,-16.548758,7.028904,-1.1964594,1.6060346,-6.6385455
blues,blues.00096.wav,1132.1718112407832,1582.7004629114099,0.04829301708720031,0.051363207,-314.57837,139.9112,11.90393,30.14179,-7.5424266,14.91705,-2.7015827,6.727816,-6.3662186,2.8079295,-11.728743,2.0779724,-11.439269
blues,blues.00097.wav,1236.310511771213,1601.9787176890159,0.04461485825116009,0.19822708,-148.64699,145.77013,-9.366609,48.437965,10.546017,18.008686,-2.6387382,16.953346,-11.500735,8.72578,-8.186318,3.209728,-0.68163383
blues,blues.00098.wav,2310.352908011414,2206.40915366028,0.12843231885634185,0.12535533,-90.67999,100.10962,-23.938423,52.602547,-20.93744,31.501324,-11.228661,20.089375,-10.90247,17.561745,-14.096043,12.994767,-11.434561
blues,blues.00099.wav,1538.5123663814206,1703.4818100127725,0.07476858565351895,0.1049854,-177.25548,136.2347,-26.89329,36.36897,-18.752977,20.8976,-1.7674739,3.0104692,-5.596907,5.6413455,-8.101526,5.6564813,-10.778819
classical,classical.00000.wav,1505.357460481124,1559.2288945546316,0.0982227015661253,0.036233008,-268.21857,135.68166,-34.056377,25.616009,-12.971723,17.903263,-9.99086,5.634088,-14.143673,7.493185,-3.9764395,8.258308,-1.3336009
classical,classical.00001.wav,1361.006486221469,1441.7399507883874,0.08776562802107502,0.030609844,-324.09125,133.56267,-25.030157,24.55361,-11.939921,17.658503,-5.5186734,1.7168901,-10.575926,-0.86057466,-7.80522,3.5297625,5.0546646
classical,classical.00002.wav,1490.2748102133896,1600.005082119793,0.09004578439191802,0.043827713,-235.30266,141.11952,-34.68189,30.97919,-16.402012,23.11808,-11.041572,7.6543603,-19.016834,4.2267823,-11.8357525,8.917746,-1.4451485
classical,classical.00003.wav,1526.6289318249846,1499.4620500848146,0.10894638498163187,0.029426444,-326.89743,127.400604,-30.596176,37.471397,-5.2961755,20.813564,-1.7786853,-4.6154566,-4.0401983,5.2422748,-0.64244896,2.7945673,7.2292066
classical,classical.00004.wav,1705.7912691531124,1646.3239737711515,0.11285716659416087,0.042297725,-259.95258,118.92713,-35.608337,31.969566,-16.524868,10.618957,-15.653265,7.425692,-5.82416,8.26638,-17.991137,-1.1879281,-6.356529
classical,classical.00005.wav,1431.0801468671511,1558.0173769522355,0.07521004024071926,0.043239165,-264.33557,138.1797,-30.096487,37.83662,-7.1731243,6.7740793,-11.809729,4.7056303,-9.825993,5.859127,-9.563163,2.6768572,-4.788712
classical,classical.00006.wav,1372.6940993686428,1579.2369224538354,0.07290118365719257,0.033204652,-295.8206,134.53781,-22.434929,40.75837,-5.8729753,9.266152,-11.873936,6.2878866,-8.864132,4.4022937,-9.374511,4.060037,1.6421571
classical,classical.00007.wav,1358.9954445281364,1516.3581505962554,0.07312700901488786,0.04087724,-286.7648,135.92358,-24.43564,36.658123,-6.240166,6.963425,-8.172439,3.8363292,-4.407772,6.43176,-4.1324863,1.5559709,-4.3460455
classical,classical.00008.wav,1516.848913603582,1629.4627805933985,0.07877792983855375,0.03403312,-292.093,127.76223,-29.910952,37.434177,-9.569949,5.109292,-13.825463,7.040886,-7.0332546,6.498645,-9.904662,4.711042,0.36506912
classical,classical.00009.wav,1216.3713864035042,1582.8796260489835,0.056246752344354216,0.023791904,-356.10693,139.79785,-6.2831244,43.18759,-8.871487,11.056036,-8.395702,4.4202566,-8.280071,8.684677,-8.132967,3.4333065,-1.4450535
classical,classical.00010.wav,1497.5036380467263,1570.672937404849,0.08621732707366589,0.029499287,-315.01526,128.71162,-28.93394,30.832693,-8.987341,7.994575,-9.845814,1.4287153,-8.980799,6.0593615,-3.308112,7.6189456,3.8063478
classical,classical.00011.wav,950.1801498031009,1112.634431739494,0.06075721734822119,0.021483667,-385.35327,177.20355,-9.33685,24.37912,5.7992835,-4.5660625,-6.359218,-6.949474,-4.1225286,3.8736925,-0.33930957,-0.9373086,-3.6557696
classical,classical.00012.wav,1180.5324896152026,1332.250312809419,0.06596252960653519,0.03139051,-362.7318,143.90761,-19.005598,30.651041,1.0206413,0.2722509,-7.991961,-3.8471584,-8.934133,3.276335,-4.4292364,3.6627495,4.925432
classical,classical.00013.wav,1388.1392656380106,1456.4228258887367,0.08087606643948182,0.03170561,-343.14352,140.10466,-20.91952,32.316124,-3.6832788,2.940859,-10.663066,0.31063065,-5.795961,7.683308,-3.6783319,2.5477433,-3.4992898
classical,classical.00014.wav,1279.5154519537928,1370.605632524937,0.06845076251933488,0.031600047,-324.6393,147.81375,-31.926256,27.40502,-4.50231,-4.1688004,-12.59746,-5.1306887,-7.7447653,0.84441334,-8.192252,-0.82764465,0.99237734
classical,classical.00015.wav,1371.4447396060214,1562.1162072434677,0.07571871374709976,0.011428219,-449.5024,124.97929,-19.903538,27.45521,-5.76978,2.218913,-6.560758,10.581615,3.3420105,14.3803425,1.979647,5.2490325,4.427051
